x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 y1  
8.3 0.24 0.27 2.1 0.03 22 162 0.9914 2.99 0.68 11.9 6
7.5 0.42 0.34 4.3 0.04 34 108 0.99155 3.14 0.45 12.8 8
6.9 0.18 0.36 1.3 0.036 40 117 0.9934 3.27 0.95 9.5 7
7.2 0.21 0.29 3.1 0.044 39 122 0.99143 3 0.6 11.3 6
7.4 0.38 0.34 8.3 0.052 44 168 0.99627 3.11 0.52 9.2 5
6.6 0.31 0.07 1.5 0.033 55 144 0.99208 3.16 0.42 10 5
6.8 0.13 0.39 1.4 0.034 19 102 0.99121 3.23 0.6 11.3 7
7.8 0.26 0.44 1.3 0.037 43 132 0.9944 3.18 0.65 10 5
6.1 0.26 0.25 2.9 0.047 289 440 0.99314 3.44 0.64 10.5 3
5 0.27 0.4 1.2 0.076 42 124 0.99204 3.32 0.47 10.1 6
3.8 0.31 0.02 11.1 0.036 20 114 0.99248 3.75 0.44 12.4 6
7.2 0.2 0.31 10 0.054 49 165 0.997 3.4 0.42 9.9 6
7.8 0.3 0.37 1.3 0.051 16 96 0.9941 3.32 0.62 10 5
7 0.2 0.4 1.1 0.058 30 93 0.99322 3.03 0.38 9.2 6
7.2 0.25 0.28 14.4 0.055 55 205 0.9986 3.12 0.38 9 7
7.6 0.285 0.32 14.6 0.063 32 201 0.998 3 0.45 9.2 5
8.6 0.18 0.28 0.8 0.032 25 78 0.99104 2.99 0.38 11.1 5
6.6 0.21 0.29 5.35 0.029 43 106 0.99112 2.93 0.43 11.5 7
7 0.36 0.32 10.5 0.045 35 135 0.9935 3.09 0.33 11.6 8
5.1 0.33 0.22 1.6 0.027 18 89 0.9893 3.51 0.38 12.5 7
7.5 0.18 0.39 1.9 0.054 23 91 0.9941 3.27 0.45 10.3 6
8.1 0.2 0.36 9.7 0.044 63 162 0.997 3.1 0.46 10 6
5.8 0.28 0.66 9.1 0.039 26 159 0.9965 3.66 0.55 10.8 5
6.9 0.28 0.37 9.1 0.037 16 76 0.9948 3.05 0.54 11.1 5
6.4 0.17 0.27 6.7 0.036 88 223 0.9948 3.28 0.35 10.2 6
6.8 0.27 0.28 7.8 0.038 26 89 0.9915 3.24 0.34 12.5 6
7 0.27 0.32 6.8 0.047 47 193 0.9938 3.23 0.39 11.4 6
6.3 0.26 0.29 2.2 0.043 35 175 0.9918 3.38 0.43 11.6 6
6.2 0.28 0.22 7.3 0.041 26 157 0.9957 3.44 0.64 9.8 7
7 0.14 0.4 1.7 0.035 16 85 0.9911 3.19 0.42 11.8 6
7.4 0.34 0.3 14.9 0.037 70 169 0.99698 3.25 0.37 10.4 6
6.2 0.235 0.34 1.9 0.036 4 117 0.99032 3.4 0.44 12.2 5
6.9 0.33 0.26 5 0.027 46 143 0.9924 3.25 0.43 11.2 7
5.9 0.3 0.3 2 0.03 38 142 0.98892 3.41 0.41 12.9 7
6.8 0.25 0.31 13.3 0.05 69 202 0.9972 3.22 0.48 9.7 6
7.8 0.4 0.26 9.5 0.059 32 178 0.9955 3.04 0.43 10.9 6
6.2 0.45 0.73 7.2 0.099 47 202 0.99582 3.21 0.43 9.2 5
6.7 0.15 0.29 5 0.058 28 105 0.9946 3.52 0.44 10.2 7
7.2 0.2 0.25 4.5 0.044 31 109 0.9949 3.23 0.36 9.4 5
6.2 0.24 0.29 13.3 0.039 49 130 0.9952 3.33 0.46 11 8
5.6 0.19 0.46 1.1 0.032 33 115 0.9909 3.36 0.5 10.4 6
7 0.32 0.31 6.4 0.031 38 115 0.99235 3.38 0.58 12.2 7
7 0.21 0.28 8.7 0.045 37 222 0.9954 3.25 0.54 10.4 6
6.3 0.55 0.45 13 0.047 33 182 0.9974 3.2 0.46 9.2 6
6.4 0.21 0.5 11.6 0.042 45 153 0.9972 3.15 0.43 8.8 5
6.5 0.3 0.32 2 0.044 34 90 0.99185 3.37 0.68 11 7
6.7 0.54 0.27 7.1 0.049 8 178 0.99502 3.16 0.38 9.4 4
6.7 0.27 0.25 8 0.053 54 202 0.9961 3.22 0.43 9.3 5
6 0.42 0.41 12.4 0.032 50 179 0.99622 3.14 0.6 9.7 5
7.4 0.16 0.33 1.2 0.042 47 121 0.99198 3.04 0.68 10.5 7
7 0.24 0.25 1.7 0.042 48 189 0.992 3.25 0.42 11.4 6
5.7 0.22 0.2 16 0.044 41 113 0.99862 3.22 0.46 8.9 6
7.3 0.41 0.24 6.8 0.057 41 163 0.9949 3.2 0.41 9.9 6
7 0.17 0.31 4.8 0.034 34 132 0.9944 3.36 0.48 9.6 7
6 0.14 0.37 1.2 0.032 63 148 0.99185 3.32 0.44 11.2 5
8.4 0.35 0.56 13.8 0.048 55 190 0.9993 3.07 0.58 9.4 6
5.8 0.28 0.34 2.2 0.037 24 125 0.98986 3.36 0.33 12.8 8
6.7 0.325 0.82 1.2 0.152 49 120 0.99312 2.99 0.38 9.2 5
7.1 0.35 0.27 3.1 0.034 28 134 0.9897 3.26 0.38 13.1 7
5.7 0.41 0.21 1.9 0.048 30 112 0.99138 3.29 0.55 11.2 6
6.8 0.19 0.71 17.5 0.042 21 114 0.99784 2.85 0.5 9.5 6
7.7 0.28 0.63 11.1 0.039 58 179 0.9979 3.08 0.44 8.8 4
6.6 0.28 0.36 1.7 0.038 22 101 0.9912 3.29 0.57 11.6 6
7.3 0.2 0.44 1.4 0.045 21 98 0.9924 3.15 0.46 10 7
6.2 0.27 0.26 12.1 0.046 43 127 0.9951 3.16 0.37 10.8 6
6.7 0.33 0.34 6.6 0.067 35 156 0.99542 3.11 0.48 9.3 6
6 0.21 0.3 8.7 0.036 47 127 0.99368 3.18 0.39 10.6 5
6.7 0.16 0.32 12.5 0.035 18 156 0.99666 2.88 0.36 9 6
8 0.25 0.27 9.7 0.036 15 85 0.99406 2.99 0.36 11.2 6
6.6 0.3 0.45 8 0.038 54 200 0.9956 3.18 0.48 9.5 5
9 0.31 0.49 6.9 0.034 26 91 0.9937 2.99 0.34 11.5 5
6.8 0.44 0.2 16 0.065 61 186 0.99884 3.13 0.45 8.6 5
5.3 0.585 0.07 7.1 0.044 34 145 0.9945 3.34 0.57 9.7 6
6.6 0.19 0.28 11.8 0.042 54 137 0.99492 3.18 0.37 10.8 6
6.9 0.32 0.13 7.8 0.042 11 117 0.996 3.23 0.37 9.2 5
6.6 0.22 0.23 17.3 0.047 37 118 0.99906 3.08 0.46 8.8 6
6.8 0.28 0.44 11.5 0.04 58 223 0.9969 3.22 0.56 9.5 5
6.2 0.25 0.44 15.8 0.057 39 167 0.99804 3.14 0.51 9.2 5
6.8 0.28 0.35 2.3 0.042 16 85 0.9906 3.19 0.56 12.4 6
5 0.255 0.22 2.7 0.043 46 153 0.99238 3.75 0.76 11.3 6
7.7 0.44 0.24 11.2 0.031 41 167 0.9948 3.12 0.43 11.3 7
6.6 0.19 0.35 1.5 0.037 37 107 0.99006 3.18 0.68 12 7
7.2 0.28 0.26 12.5 0.046 48 179 0.9975 3.1 0.52 9 6
6.3 0.41 0.33 4.7 0.023 28 110 0.991 3.3 0.38 12.5 7
7.3 0.26 0.24 1.7 0.05 10 112 0.99286 3.11 0.43 9.9 5
7.4 0.34 0.28 12.1 0.049 31 149 0.99677 3.22 0.49 10.3 5
7.4 0.19 0.49 6.7 0.037 15 110 0.9938 3.2 0.38 11 7
7.6 0.32 0.35 1.6 0.092 24 138 0.99438 3.19 0.44 9.8 5
6.5 0.25 0.5 7.6 0.047 54 184 0.99572 3.17 0.45 9.2 5
7.9 0.22 0.49 3.8 0.042 26 105 0.993 3.1 0.39 10.5 5
7.6 0.21 0.44 1.9 0.036 10 119 0.9913 3.01 0.7 12.8 6
6.9 0.21 0.24 1.8 0.021 17 80 0.98992 3.15 0.46 12.3 7
5.9 0.2 0.23 1.5 0.037 38 93 0.99021 3.36 0.49 12 6
7.7 0.28 0.39 8.9 0.036 8 117 0.9935 3.06 0.38 12 7
6.3 0.29 0.28 4.7 0.059 28 81 0.99036 3.24 0.56 12.7 8
7.4 0.24 0.29 10.1 0.05 21 105 0.9962 3.13 0.35 9.5 5
7.3 0.24 0.39 17.95 0.057 45 149 0.9999 3.21 0.36 8.6 5
8.8 0.23 0.74 3.2 0.042 15 126 0.9934 3.02 0.51 11.2 6
5.4 0.29 0.47 3 0.052 47 145 0.993 3.29 0.75 10 6
5.3 0.58 0.07 6.9 0.043 34 149 0.9944 3.34 0.57 9.7 5
7.6 0.31 0.49 3.95 0.044 27 131 0.9912 3.08 0.67 12.8 7
7.9 0.35 0.36 1.6 0.038 11 124 0.9928 3.25 0.48 11 5
6 0.28 0.27 15.5 0.036 31 134 0.99408 3.19 0.44 13 7
6.6 0.34 0.24 3.3 0.034 29 99 0.99031 3.1 0.4 12.3 7
7.8 0.39 0.26 9.9 0.059 33 181 0.9955 3.04 0.42 10.9 6
6.8 0.4 0.29 2.8 0.044 27 97 0.9904 3.12 0.42 11.2 6
6.2 0.29 0.23 12.4 0.048 33 201 0.99612 3.11 0.56 9.9 6
6.3 0.32 0.35 11.1 0.039 29 198 0.9984 3.36 0.5 9.4 7
6.3 0.24 0.29 1.6 0.052 48 185 0.9934 3.21 0.5 9.4 5
6.6 0.26 0.27 1.5 0.04 19 114 0.99295 3.36 0.62 10.5 6
6.8 0.27 0.26 16.1 0.049 55 196 0.9984 3.15 0.5 9.3 5
7 0.17 0.37 5.7 0.025 29 111 0.9938 3.2 0.49 10.8 6
5.8 0.28 0.3 1.5 0.026 31 114 0.98952 3.32 0.6 12.5 7
7.1 0.31 0.17 1 0.042 21 144 0.99304 3.13 0.4 9.6 5
5.8 0.23 0.31 3.5 0.044 35 158 0.98998 3.19 0.37 12.1 7
6.6 0.5 0.26 11.3 0.029 32 110 0.99302 3.27 0.78 12.9 8
5.5 0.16 0.31 1.2 0.026 31 68 0.9898 3.33 0.44 11.633 6
7.1 0.13 0.29 15.5 0.064 56 115.5 0.99737 3.16 0.41 9.7 7
6.6 0.31 0.28 1.4 0.035 28 107 0.98836 3 0.4 13.2 6
6.5 0.33 0.24 14.5 0.048 20 96 0.99456 3.06 0.3 11.5 8
7 0.29 0.37 1.6 0.035 34 126 0.99058 3.26 0.47 12.3 6
6.2 0.34 0.29 7.6 0.047 45 232 0.9955 3.35 0.62 10 6
6 0.29 0.25 1.4 0.033 30 114 0.98794 3.08 0.43 13.2 6
6.3 0.26 0.25 5.2 0.046 11 133 0.99202 2.97 0.68 11 6
7.2 0.24 0.3 1.2 0.037 11 95 0.98914 2.96 0.36 12.5 6
6.5 0.43 0.28 12 0.056 23 174 0.9986 3.31 0.55 9.3 5
5.7 0.31 0.29 7.3 0.05 33 143 0.99332 3.31 0.5 11.067 6
6.1 0.33 0.3 3 0.036 30 124 0.98922 3.31 0.4 13.1 7
6.9 0.29 0.25 12.2 0.04 29 136 0.99552 3.05 0.65 10.4 6
6.6 0.26 0.46 6.9 0.047 59 183 0.99594 3.2 0.45 9.3 5
7.1 0.44 0.37 2.7 0.041 35 128 0.9896 3.07 0.43 13.5 7
7.1 0.44 0.23 5.8 0.035 24 100 0.99062 3.15 0.57 13.2 7
7.3 0.13 0.32 14.4 0.051 34 109 0.9974 3.2 0.35 9.2 6
8.1 0.24 0.38 4.3 0.044 49 172 0.996 3.37 0.74 10.8 6
7.4 0.35 0.2 13.9 0.054 63 229 0.99888 3.11 0.5 8.9 6
6.8 0.25 0.27 10.7 0.076 47 154 0.9967 3.05 0.38 9 5
7.1 0.37 0.3 6.2 0.04 49 139 0.99021 3.17 0.27 13.6 6
7.1 0.43 0.61 11.8 0.045 54 155 0.9974 3.11 0.45 8.7 5
7.8 0.43 0.49 13 0.033 37 158 0.9955 3.14 0.35 11.3 6
6.6 0.545 0.04 2.5 0.031 48 111 0.9906 3.14 0.32 11.9 5
7.1 0.21 0.32 2.2 0.037 28 141 0.993 3.2 0.57 10 7
8.1 0.2 0.49 8.1 0.051 51 205 0.9954 3.1 0.52 11 6
6.6 0.2 0.38 7.9 0.052 30 145 0.9947 3.32 0.56 11 7
7.6 0.39 0.32 3.6 0.035 22 93 0.99144 3.08 0.6 12.5 7
8.3 0.14 0.36 8.8 0.026 13 60 0.9956 3.13 0.35 11.05 5
7.8 0.26 0.27 1.9 0.051 52 195 0.9928 3.23 0.5 10.9 6
7.4 0.21 0.3 8.1 0.047 13 114 0.9941 3.12 0.35 10.5 6
5.6 0.49 0.13 4.5 0.039 17 116 0.9907 3.42 0.9 13.7 7
8 0.25 0.13 17.2 0.036 49 219 0.9996 2.96 0.46 9.7 5
7.2 0.4 0.49 1.1 0.048 11 138 0.9929 3.01 0.42 9.3 5
7.9 0.16 0.3 7.4 0.05 58 152 0.99612 3.12 0.37 9.5 6
6.3 0.27 0.51 7.6 0.049 35 200 0.99548 3.16 0.54 9.4 4
6.7 0.34 0.31 16.4 0.051 20 146 0.99834 3.06 0.54 9.1 5
6.8 0.34 0.74 2.8 0.088 23 185 0.9928 3.51 0.7 12 6
6.4 0.68 0.26 3.4 0.069 25 146 0.99347 3.18 0.4 9.3 5
7.2 0.23 0.39 14.2 0.058 49 192 0.9979 2.98 0.48 9 7
6.3 0.23 0.5 10.4 0.043 61 132 0.99542 2.86 0.46 9.1 6
6.4 0.37 0.49 13.3 0.045 53 243 0.9982 3.14 0.48 8.5 6
6.1 0.3 0.32 2.2 0.042 41 142 0.98952 3.31 0.44 12.7 7
7.2 0.2 0.34 2.7 0.032 49 151 0.99 3.16 0.39 12.7 7
7.4 0.28 0.25 11.9 0.053 25 148 0.9976 3.1 0.62 9.2 5
7.2 0.47 0.16 5.9 0.048 14 125 0.99428 3.09 0.49 9.8 5
5.9 0.36 0.04 5.7 0.046 21 87 0.9934 3.22 0.51 10.2 5
8.2 0.68 0.3 2.1 0.047 17 138 0.995 3.22 0.71 10.8 4
5.9 0.15 0.31 5.8 0.041 53 155 0.9945 3.52 0.46 10.5 6
7.5 0.19 0.34 2.6 0.037 33 125 0.9923 3.1 0.49 11.1 7
6.6 0.18 0.28 1.7 0.041 53 161 0.99207 3.13 0.45 10.2 6
5.5 0.32 0.13 1.3 0.037 45 156 0.99184 3.26 0.38 10.7 5
6.8 0.28 0.44 9.3 0.031 35 137 0.9946 3.16 0.36 10.4 6
8.2 0.28 0.42 1.8 0.031 30 93 0.9917 3.09 0.39 11.4 5
7.6 0.17 0.36 4.5 0.042 26 102 0.99427 3.09 0.47 9.5 5
6.7 0.2 0.3 1.4 0.025 17 76 0.99104 3.11 0.44 11 6
6.3 0.3 0.91 8.2 0.034 50 199 0.99394 3.39 0.49 11.7 6
7.6 0.37 0.34 3.2 0.028 42 162 0.9903 3.01 0.33 12.4 6
7 0.33 0.28 5.7 0.033 39 204 0.99176 3.17 0.64 12.5 6
5.7 0.25 0.22 9.8 0.049 50 125 0.99571 3.2 0.45 10.1 6
7.9 0.16 0.74 17.85 0.037 52 187 0.9998 2.99 0.41 9.3 5
7.7 0.24 0.31 1.3 0.047 33 106 0.993 3.22 0.55 10.8 6
7.4 0.25 0.37 2.6 0.05 24 132 0.99138 3.04 0.53 11.2 6
6.1 0.38 0.2 6.6 0.033 25 137 0.9938 3.3 0.69 10.4 6
6.4 0.44 0.44 14.4 0.048 29 228 0.99955 3.26 0.54 8.8 7
8.1 0.28 0.4 6.9 0.05 30 97 0.9951 3.26 0.44 10.1 6
6.6 0.21 0.38 2.2 0.026 40 104 0.9914 3.25 0.4 11.1 8
6 0.28 0.24 17.8 0.047 42 111 0.99896 3.1 0.45 8.9 6
6.4 0.24 0.23 2 0.046 30 133 0.9908 3.12 0.54 11.4 7
6.6 0.24 0.22 12.3 0.051 35 146 0.99676 3.1 0.67 9.4 5
7.8 0.32 0.33 2.4 0.037 18 101 0.9912 3.21 0.65 11.7 7
5.7 0.25 0.32 12.2 0.041 43 127 0.99524 3.23 0.53 10.4 7
6.5 0.29 0.52 7.9 0.049 35 192 0.99551 3.16 0.51 9.5 6
7.7 0.44 0.24 11.2 0.031 41 167 0.9948 3.12 0.43 11.3 7
8 0.22 0.42 14.6 0.044 45 163 1.0003 3.21 0.69 8.6 7
5.6 0.295 0.2 2.2 0.049 18 134 0.99378 3.21 0.68 10 5
4.8 0.21 0.21 10.2 0.037 17 112 0.99324 3.66 0.48 12.2 7
6.9 0.19 0.35 5 0.067 32 150 0.995 3.36 0.48 9.8 5
7 0.21 0.28 8.6 0.045 37 221 0.9954 3.25 0.54 10.4 6
6.5 0.18 0.41 14.2 0.039 47 129 0.99678 3.28 0.72 10.3 7
5.7 0.25 0.21 1.5 0.044 21 108 0.99142 3.3 0.59 11 6
8 0.23 0.35 9.2 0.044 53 186 0.997 3.09 0.56 9.5 7
7.6 0.2 0.3 14.2 0.056 53 212.5 0.999 3.14 0.46 8.9 8
6.6 0.25 0.32 5.6 0.039 15 68 0.99163 2.96 0.52 11.1 6
5.9 0.17 0.3 1.4 0.042 25 119 0.9931 3.68 0.72 10.5 6
6.1 0.41 0 1.6 0.063 36 87 0.9914 3.27 0.67 10.8 6
6.2 0.35 0.03 1.2 0.064 29 120 0.9934 3.22 0.54 9.1 5
6.7 0.41 0.34 9.2 0.049 29 150 0.9968 3.22 0.51 9.1 5
7.6 0.48 0.28 10.4 0.049 57 205 0.99748 3.24 0.45 9.3 5
7.8 0.3 0.74 1.8 0.033 33 156 0.991 3.29 0.52 12.8 6
7.3 0.21 0.21 1.6 0.046 35 133 0.99466 3.38 0.46 10 6
6 0.26 0.15 1.3 0.06 51 154 0.99354 3.14 0.51 8.7 5
6.8 0.52 0.32 13.2 0.044 54 221 0.9972 3.27 0.5 9.6 6
7.1 0.2 0.37 1.5 0.049 28 129 0.99226 3.15 0.52 10.8 5
6.4 0.22 0.34 1.8 0.057 29 104 0.9959 3.81 0.57 10.3 6
6.3 0.2 0.26 12.7 0.046 60 143 0.99526 3.26 0.35 10.8 6
5.8 0.36 0.5 1 0.127 63 178 0.99212 3.1 0.45 9.7 5
8.2 0.23 0.29 1.8 0.047 47 187 0.9933 3.13 0.5 10.2 6
5.9 0.14 0.25 4.5 0.027 34 140 0.9934 3.49 0.51 10.8 6
7.6 0.2 0.34 1.8 0.041 42 148 0.99335 3.35 0.66 11.1 6
8.1 0.2 0.3 1.3 0.036 7 49 0.99242 2.99 0.73 10.3 5
8.3 0.39 0.7 10.6 0.045 33 169 0.9976 3.09 0.57 9.4 5
6.5 0.22 0.72 6.8 0.042 33 168 0.9958 3.12 0.36 9.2 6
6.3 0.19 0.29 5.5 0.042 44 189 0.99304 3.19 0.47 10.3 6
7 0.35 0.17 1.1 0.049 7 119 0.99297 3.13 0.36 9.7 6
7.1 0.2 0.3 0.9 0.019 4 28 0.98931 3.2 0.36 12 6
7.7 0.3 0.42 14.3 0.045 45 213 0.9991 3.18 0.63 9.2 5
7.2 0.29 0.4 7.6 0.024 56 177 0.9928 3.04 0.32 11.5 6
7.6 0.21 0.44 1.9 0.036 10 119 0.9913 3.01 0.7 12.8 6
6.3 0.29 0.14 7.05 0.045 50 177 0.99564 3.23 0.42 9 5
6.8 0.16 0.4 2.3 0.037 18 102 0.9923 3.49 0.42 11.4 7
7.6 0.38 0.28 4.2 0.029 7 112 0.9906 3 0.41 12.6 6
6 0.32 0.3 1.3 0.025 18 112 0.98802 3.07 0.64 13.3 7
7.3 0.24 0.41 13.6 0.05 41 178 0.9988 3.37 0.43 9.7 5
7.7 0.3 0.23 2 0.068 28 138 0.99382 3.11 0.62 9.8 5
9.2 0.18 0.49 1.5 0.041 39 130 0.9945 3.04 0.49 9.8 7
5.7 0.22 0.22 16.65 0.044 39 110 0.99855 3.24 0.48 9 6
6.8 0.32 0.18 7.5 0.041 71 223 0.9959 3.14 0.41 8.9 5
7.3 0.33 0.4 6.85 0.038 32 138 0.992 3.03 0.3 11.9 7
7.9 0.28 0.32 3.6 0.038 9 76 0.992 3.05 0.31 11.7 4
6.8 0.32 0.21 2.2 0.044 15 68 0.9932 3.17 0.39 9.4 6
5.7 0.135 0.3 4.6 0.042 19 101 0.9946 3.31 0.42 9.3 6
6.9 0.24 0.37 6.1 0.027 38 112 0.99086 3.19 0.34 12.4 6
6 0.34 0.32 3.8 0.044 13 116 0.99108 3.39 0.44 11.8 7
7.2 0.25 0.39 18.95 0.038 42 155 0.9999 2.97 0.47 9 6
8.2 0.61 0.45 5.4 0.03 15 118 0.9954 3.14 0.34 9.6 5
7.1 0.32 0.3 9.9 0.041 63 192 0.99642 3.12 0.49 10.2 6
7.8 0.28 0.32 9 0.036 34 115 0.9952 3.17 0.39 10.3 7
6.9 0.23 0.38 8.3 0.047 47 162 0.9954 3.34 0.52 10.5 7
6.9 0.24 0.36 20.8 0.031 40 139 0.9975 3.2 0.33 11 6
7.4 0.18 0.42 2.1 0.036 33 187 0.9938 3.4 0.41 10.6 7
7.1 0.12 0.32 9.6 0.054 64 162 0.9962 3.4 0.41 9.4 5
8 0.3 0.28 5.7 0.044 31 124 0.9948 3.16 0.51 10.2 6
6.9 0.4 0.56 11.2 0.043 40 142 0.9975 3.14 0.46 8.7 5
11.8 0.23 0.38 11.1 0.034 15 123 0.9997 2.93 0.55 9.7 3
7.4 0.19 0.3 12.8 0.053 48.5 229 0.9986 3.14 0.49 9.1 7
6.2 0.21 0.29 1.6 0.039 24 92 0.99114 3.27 0.5 11.2 6
7.9 0.17 0.32 1.6 0.053 47 150 0.9948 3.29 0.76 9.6 6
6.6 0.24 0.28 1.8 0.028 39 132 0.99182 3.34 0.46 11.4 5
4.9 0.33 0.31 1.2 0.016 39 150 0.98713 3.33 0.59 14 8
6.4 0.26 0.49 6.4 0.037 37 161 0.9954 3.38 0.53 9.7 6
7.2 0.21 1 1.1 0.154 46 114 0.9931 2.95 0.43 9.2 6
6.4 0.32 0.27 4.9 0.034 18 122 0.9916 3.36 0.71 12.5 6
6.2 0.37 0.24 6.1 0.032 19 86 0.98934 3.04 0.26 13.4 8
6.2 0.345 0.27 10.1 0.056 38 187 0.99486 3.31 0.56 10.6 5
6.9 0.34 0.36 1.4 0.032 13 145 0.99214 3.07 0.52 9.8 5
7.6 0.31 0.27 5.8 0.036 23 109 0.99399 3.34 0.54 11 6
7.5 0.27 0.79 11.95 0.04 51 159 0.99839 2.98 0.44 8.7 5
6 0.32 0.33 9.9 0.032 22 90 0.99258 3.1 0.43 12.1 7
8.6 0.16 0.49 7.3 0.043 9 63 0.9953 3.13 0.59 10.5 6
6.8 0.21 0.42 1.2 0.045 24 126 0.99234 3.09 0.87 10.9 6
7.6 0.14 0.74 1.6 0.04 27 103 0.9916 3.07 0.4 10.8 7
7.1 0.28 0.26 2.8 0.039 50 118 0.9908 3.06 0.59 11.2 6
7 0.28 0.28 1.4 0.039 12 83 0.99173 3.18 0.65 11.1 5
6.4 0.2 0.28 2.5 0.032 24 84 0.99168 3.31 0.55 11.5 5
8.8 0.39 0.34 5.9 0.055 33 128 0.9927 2.95 0.51 11.8 6
6.9 0.42 0.2 15.4 0.043 57 201 0.99848 3.08 0.54 9.4 5
7.9 0.31 0.22 13.3 0.048 46 212 0.99942 3.47 0.59 10 5
7.4 0.25 0.49 1.1 0.042 35 156 0.9917 3.13 0.55 11.3 5
7.4 0.19 0.31 14.5 0.045 39 193 0.9986 3.1 0.5 9.2 6
6.3 0.41 0.3 3.2 0.03 49 164 0.9927 3.53 0.79 11.7 7
8.3 0.23 0.3 2.1 0.049 21 153 0.9953 3.09 0.5 9.6 6
6.3 0.22 0.28 2.4 0.042 38 102 0.98998 3.14 0.37 11.6 7
7.7 0.35 0.46 11.8 0.088 61 183 0.99786 2.86 0.47 9 5
7.6 0.36 0.48 13.5 0.038 44 116 0.9982 3.04 0.48 9.2 5
6.6 0.22 0.53 15.1 0.052 22 136 0.9986 2.94 0.35 9.4 5
6.4 0.24 0.26 8.2 0.054 47 182 0.99538 3.12 0.5 9.5 5
7.1 0.2 0.36 11.6 0.042 45 124 0.997 2.92 0.59 9.5 7
6.4 0.2 0.22 7.4 0.032 53 172 0.99404 3.24 0.58 11 6
6 0.2 0.26 6.8 0.049 22 93 0.9928 3.15 0.42 11 6
7.2 0.23 0.39 1.5 0.053 26 106 0.99166 3.18 0.47 11.1 6
6.8 0.22 0.35 5.5 0.043 21 114 0.9938 3.3 0.53 10.7 7
9.2 0.19 0.42 2 0.047 16 104 0.99517 3.09 0.66 10 4
7.6 0.15 0.35 4.3 0.051 23 98 0.99422 3.1 0.44 9.5 6
8.9 0.34 0.34 1.6 0.056 13 176 0.9946 3.14 0.47 9.7 5
6.5 0.3 0.28 11.45 0.041 29 109 0.99418 2.98 0.3 10.9 6
5.4 0.23 0.36 1.5 0.03 74 121 0.98976 3.24 0.99 12.1 7
6.4 0.55 0.26 9.6 0.027 20 104 0.9924 3.22 0.73 13.1 6
6.8 0.18 0.3 12.8 0.062 19 171 0.99808 3 0.52 9 7
6.5 0.22 0.25 17.1 0.05 44 138 1.0001 3.3 0.37 8.8 5
6.4 0.33 0.24 1.6 0.054 25 117 0.9943 3.36 0.5 9.3 5
7.3 0.815 0.09 11.4 0.044 45 204 0.99713 3.15 0.46 9 5
6.5 0.24 0.19 1.2 0.041 30 111 0.99254 2.99 0.46 9.4 6
7.3 0.35 0.67 8.3 0.053 10 100 0.9959 3.19 0.5 10.9 5
5.7 0.22 0.25 1.1 0.05 97 175 0.99099 3.44 0.62 11.1 6
6.3 0.26 0.49 1.5 0.052 34 134 0.9924 2.99 0.61 9.8 6
6.4 0.27 0.3 1.6 0.04 19 86 0.99089 3.32 0.65 11.5 6
6.1 0.27 0.32 1.1 0.034 24 110 0.9898 3.36 0.4 12.5 6
5.8 0.32 0.31 2.7 0.049 25 153 0.99067 3.44 0.73 12.2 7
7.2 0.21 0.35 14.5 0.048 35 178 0.9982 3.05 0.47 8.9 6
6.2 0.33 0.27 4.9 0.036 30 134 0.9927 3.2 0.42 10.4 7
5.2 0.185 0.22 1 0.03 47 123 0.99218 3.55 0.44 10.15 6
6.6 0.25 0.29 1.1 0.068 39 124 0.9914 3.34 0.58 11 7
5.9 0.4 0.32 6 0.034 50 127 0.992 3.51 0.58 12.5 7
7.1 0.17 0.38 7.4 0.052 49 182 0.9958 3.35 0.52 9.6 6
6.1 0.25 0.49 7.6 0.052 67 226 0.9956 3.16 0.47 8.9 5
7 0.16 0.32 8.3 0.045 38 126 0.9958 3.21 0.34 9.2 5
6 0.36 0.39 3.2 0.027 20 125 0.991 3.38 0.39 11.3 7
5.6 0.18 0.58 1.25 0.034 29 129 0.98984 3.51 0.6 12 7
5.8 0.26 0.24 9.2 0.044 55 152 0.9961 3.31 0.38 9.4 5
6.6 0.39 0.39 11.9 0.057 51 221 0.99851 3.26 0.51 8.9 6
7.3 0.36 0.34 14.8 0.057 46 173 0.99751 3.14 0.57 10.2 5
8 0.25 0.49 9 0.044 31 185 0.998 3.34 0.49 10 6
9.8 0.42 0.48 9.85 0.034 5 110 0.9958 2.87 0.29 10 5
8.4 0.57 0.44 10.7 0.051 46 195 0.9981 3.15 0.51 10.4 5
5.7 0.18 0.26 2.2 0.023 21 95 0.9893 3.07 0.54 12.3 6
6.8 0.18 0.37 1.5 0.027 37 93 0.992 3.3 0.45 10.8 6
6.8 0.27 0.49 1.2 0.044 35 126 0.99 3.13 0.48 12.1 7
6.2 0.2 0.33 5.4 0.028 21 75 0.99012 3.36 0.41 13.5 7
6.8 0.28 0.43 7.6 0.03 30 110 0.99164 3.08 0.59 12.5 8
6.6 0.19 0.43 10.9 0.045 53 154 0.99752 3.52 0.77 10.4 6
6.8 0.12 0.31 5.2 0.045 29 120 0.9942 3.41 0.46 9.8 7
6.4 0.22 0.49 7.5 0.054 42 151 0.9948 3.27 0.52 10.1 6
8.2 0.31 0.43 7 0.047 18 87 0.99628 3.23 0.64 10.6 5
